Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_47_716.jpg;0;1;0;1.283149;58.27191;98.17243;1.23322;180.5513;-0.0008286725
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_47_784.jpg;0;1;0;1.332111;58.16467;98.17181;1.239439;180.5188;-0.0008019878
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_47_850.jpg;0;1;0;1.377589;58.08092;98.17136;1.244531;180.501;-0.0008303306
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_47_916.jpg;0;1;0;1.440408;57.99437;98.17093;1.247975;180.4857;-0.0008740979
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_47_984.jpg;0;1;0;1.487589;57.87455;98.17038;1.253115;180.4682;-0.0009513846
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_051.jpg;0;1;0;1.534387;57.78143;98.16997;1.256819;180.458;-0.0009488242
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_117.jpg;0;1;0;1.597287;57.68553;98.16959;1.259701;180.4478;-0.0009916842
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_183.jpg;0;1;0;1.642773;57.55331;98.16908;1.264863;180.4329;-0.001003589
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_250.jpg;3.982372;1;0;1.689482;57.45095;98.16732;1.269742;180.6703;-0.0002774912
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_317.jpg;7.992711;1;0;1.748807;57.34626;98.16278;1.261162;181.2818;0.01812435
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_383.jpg;12.02166;1;0;1.790254;57.20365;98.15086;1.217804;182.7671;0.07902224
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_450.jpg;15;1;0;1.831317;57.09522;98.1368;1.136024;184.3194;0.1484661
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_516.jpg;15;1;0;1.886902;56.98528;98.11886;1.027905;186.0139;0.2310801
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_582.jpg;15;1;0;1.929439;56.83588;98.08913;0.8772872;188.3199;0.3693425
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_649.jpg;13.00062;1;0;1.9718;56.72172;98.06311;0.7584829;189.9806;0.4688631
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_716.jpg;9.004312;1;0;2.032761;56.60498;98.03525;0.6544949;191.3413;0.5397128
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_783.jpg;8.983011;1;0;2.078167;56.44481;97.99535;0.5667116;192.7106;0.6016581
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_849.jpg;4.995832;1;0;2.120636;56.32142;97.96328;0.5371241;193.5426;0.6229498
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_916.jpg;0.978241;1;0;2.179437;56.19466;97.93102;0.5436947;193.9885;0.5926874
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_48_982.jpg;0;1;0;2.222788;56.01991;97.88776;0.6374817;194.0876;0.5024773
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_049.jpg;0;1;0;2.265234;55.88502;97.85442;0.7620183;194.0842;0.4186116
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_116.jpg;0;1;0;2.321418;55.7473;97.82063;0.9052381;194.0618;0.3067421
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_182.jpg;0;1;0;2.364952;55.55937;97.77457;1.118084;194.0342;0.1308043
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_248.jpg;0;1;0;2.407439;55.41523;97.73916;1.295998;194.013;-0.0007716352
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_316.jpg;0;1;0;2.46343;55.27043;97.70158;1.393839;194.037;359.9941
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_383.jpg;0;0.9012125;0;2.511033;55.07623;97.6525;1.322309;194.0151;-0.001166939
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_448.jpg;0;0.6996427;0;2.551051;54.92781;97.61582;1.275845;194.0021;-0.0009551827
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_516.jpg;0;0.5009589;0;2.584396;54.77786;97.57896;1.235784;193.9888;-0.0007084768
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_582.jpg;0;0.2996345;0;2.598724;54.577;97.52975;1.163851;193.9692;-0.0005467414
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_648.jpg;0;0.1036565;0;2.604674;54.42659;97.49295;1.08036;193.9543;-0.0004492714
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_715.jpg;0;0.3058772;0;2.603882;54.27655;97.45626;0.9743554;193.9399;-0.0004011715
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_783.jpg;0;0.5069821;0;2.613245;54.0755;97.40708;0.8385648;193.9222;-0.0004176734
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_848.jpg;0;0.7043433;0;2.630838;53.9229;97.36974;0.7643554;193.9101;-0.0004272717
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_915.jpg;0;0.9048181;0;2.668445;53.76793;97.3318;0.7296828;193.899;-0.0004849827
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_49_981.jpg;0;1;0;2.706949;53.5565;97.28004;0.7604498;193.8854;-0.0005591108
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_048.jpg;0;1;0;2.747864;53.39428;97.24034;0.8341798;193.8751;-0.0006294047
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_115.jpg;0;1;0;2.802497;53.22909;97.19997;0.9407863;193.8643;-0.000720682
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_181.jpg;0;1;0;2.843485;53.00449;97.14519;1.118273;193.8482;-0.0009013831
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_248.jpg;0;1;0;2.884454;52.83295;97.10346;1.266438;193.8342;-0.0009875769
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_315.jpg;0;1;0;2.938674;52.65922;97.06133;1.401438;193.817;-0.001979106
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_381.jpg;0;1;0;2.98143;52.42677;97.00516;1.393391;193.7857;-0.001600231
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_449.jpg;0;1;0;3.027078;52.24998;96.96257;1.352052;193.7658;-0.000865914
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_514.jpg;0;1;0;3.081495;52.07026;96.91935;1.343799;193.7462;-0.0008966021
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_581.jpg;0;1;0;3.12162;51.82627;96.86076;1.374323;193.7192;-0.0009515375
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_648.jpg;0;0.8007634;0;3.160133;51.64093;96.81634;1.38788;193.701;-0.001516694
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_714.jpg;0;0.6015339;0;3.199773;51.45439;96.77169;1.373607;193.6857;-0.0008927702
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_781.jpg;0;0.4018145;0;3.217411;51.20452;96.71201;1.330211;193.6595;-0.0007982801
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_848.jpg;0;0.2011867;0;3.226685;51.01723;96.66734;1.263133;193.6387;-0.0007098718
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_914.jpg;0;0.001197577;0;3.224135;50.8308;96.62292;1.155904;193.6185;-0.0005889569
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_50_980.jpg;0;0;0;3.214599;50.64561;96.57884;1.008242;193.5993;-0.0003722496
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_047.jpg;0;0;0;3.204368;50.40042;96.52051;0.7652159;193.5757;7.436498E-05
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_114.jpg;0;0;0;3.190703;50.21761;96.47697;0.5618222;193.5616;0.004624873
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_180.jpg;0;0;0;3.180363;50.03558;96.43351;0.350345;193.5515;0.01606411
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_247.jpg;-1.505245;0;0;3.169912;49.79374;96.37612;0.07012417;193.4707;0.03096333
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_314.jpg;-4.502603;0;0;3.159063;49.61214;96.33586;359.881;193.0677;359.9738
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_380.jpg;-7.532683;0;0;3.142462;49.42991;96.29826;359.7395;192.3213;359.8784
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_448.jpg;-10.50611;0;0;3.127762;49.18602;96.25557;359.6051;190.7129;359.6421
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_514.jpg;-13.49374;0;0;3.111126;49.00247;96.23087;359.5512;189.0432;359.3643
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_580.jpg;-10.49391;0;0;3.089234;48.81785;96.20998;359.5941;187.38;359.1105
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_648.jpg;-7.506227;0;0;3.076917;48.56845;96.1852;359.8869;185.6919;358.9522
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_714.jpg;-4.457209;0;0;3.056063;48.38234;96.16991;0.09428653;184.7672;358.9219
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_780.jpg;-1.483068;0;0;3.048805;48.19944;96.15536;0.1372928;184.1564;358.9989
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_846.jpg;0;0;0;3.039732;47.95818;96.13747;0.07697217;183.9383;359.138
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_913.jpg;0;0;0;3.029786;47.77819;96.12492;0.01148963;183.9096;359.2334
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_51_979.jpg;0;0;0;3.016455;47.59896;96.1125;359.9356;183.9041;359.3372
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_048.jpg;0;0;0;3.006326;47.36104;96.09611;359.8284;183.905;359.4876
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_113.jpg;0;0;0;2.996165;47.1833;96.08391;359.7487;183.9073;359.6071
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_179.jpg;0;0;0;2.98264;47.00623;96.07188;359.6649;183.9072;359.7211
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_246.jpg;0;0;0;2.972429;46.77087;96.05579;359.5655;183.9115;359.8787
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_313.jpg;0;0;0;2.962171;46.59499;96.0439;359.4947;183.912;359.9868
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_380.jpg;0;0;0;2.9487;46.4194;96.03239;359.4412;183.9038;0.06693648
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_446.jpg;0;0;0;2.937724;46.18565;96.0171;359.4057;183.89;0.1362146
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_513.jpg;0;0;0;2.926924;46.01075;96.00552;359.3985;183.8828;0.1687695
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_579.jpg;0;0;0;2.913555;45.83647;95.99384;359.3901;183.881;0.1982491
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_646.jpg;0;0;0;2.902924;45.60449;95.97864;359.4113;183.8694;0.1941044
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_712.jpg;0;0;0;2.893003;45.43132;95.96701;359.4211;183.8682;0.1935902
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_779.jpg;0;0;0;2.879891;45.25867;95.95558;359.4349;183.8636;0.1797845
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_846.jpg;0;0;0;2.869518;45.02925;95.94028;359.4636;183.8586;0.1470901
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_912.jpg;0;0;0;2.859778;44.858;95.92874;359.4779;183.8581;0.1237275
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_52_978.jpg;0;0;0;2.846859;44.68743;95.91724;359.4864;183.8581;0.1001513
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_046.jpg;0;0;0;2.83721;44.46104;95.90196;359.4893;183.8581;0.06908384
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_113.jpg;0;0;0;2.827366;44.29172;95.89075;359.5039;183.8518;0.02849216
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_179.jpg;0;0;0;2.814363;44.12311;95.87937;359.5118;183.8506;-0.004187858
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_245.jpg;0;0;0;2.804826;43.89933;95.86423;359.5134;183.8505;359.9577
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_312.jpg;0;0;0;2.795082;43.73196;95.85265;359.5287;183.8577;359.9536
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_379.jpg;-3.006681;0;0;2.782012;43.56522;95.84261;359.5362;183.6919;359.9162
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_446.jpg;-6.01421;0;0;2.771137;43.34351;95.83362;359.5577;182.912;359.7937
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_513.jpg;-9.011343;0;0;2.75922;43.17779;95.83152;359.5866;181.8842;359.632
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_578.jpg;-12.00776;0;0;2.740506;43.01276;95.83451;359.6297;180.4886;359.4016
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_645.jpg;-9.032446;0;0;2.727037;42.79335;95.84394;359.7379;178.5976;359.0843
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_712.jpg;-6.021763;0;0;2.716314;42.62817;95.85253;359.9064;177.5409;358.9454
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_778.jpg;-3.014148;0.0996902;0;2.701839;42.4642;95.86195;0.03948666;176.8116;358.8948
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_845.jpg;-0.03303409;0.2984312;0;2.701717;42.24819;95.87378;0.05185832;176.4152;359.0049
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_911.jpg;0;0.4998515;0;2.708979;42.0856;95.88365;0.05634944;176.3668;359.099
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_53_978.jpg;0;0.7004642;0;2.732213;41.92132;95.89387;0.09326345;176.3586;359.2007
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_54_045.jpg;0;0.8983805;0;2.760021;41.69839;95.90781;0.2135977;176.3614;359.3527
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_54_112.jpg;0;1;0;2.795969;41.52754;95.91846;0.3635469;176.368;359.4787
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_54_178.jpg;0;1;0;2.849695;41.35352;95.92925;0.5571161;176.3783;359.6137
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_54_244.jpg;0;1;0;2.890005;41.11689;95.94374;0.8624179;176.3985;359.804
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_54_311.jpg;0;1;0;2.930338;40.9362;95.9546;1.112833;176.4203;359.9513
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_54_378.jpg;0;1;0;2.984643;40.75325;95.96687;1.355529;176.4067;0.01446163
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_54_444.jpg;0;1;0;3.022444;40.51009;95.98424;1.409957;176.4016;-0.0027629
/home/Amine/Documents/udacity/Robotics Software Engineer/RoboND-Rover-Project/train_dataset/IMG/robocam_2019_09_29_01_08_54_511.jpg;0;1;0;3.07447;40.32603;95.99679;1.35715;176.4002;-0.0008185717
